2023-07-04 14:10:54.935 [main] INFO  net.corda.db.admin.impl.ClassloaderChangeLog {} - Classloader changelog resolution FOUND for net/corda/db/schema/crypto/migration/crypto-creation-v1.0.xml on net.corda.db-schema [269]
2023-07-04 14:10:54.957 [main] INFO  liquibase.changelog {} - Creating database history table with name: CRYPTO.databasechangelog
2023-07-04 14:10:54.969 [main] INFO  liquibase.changelog {} - Reading from CRYPTO.databasechangelog
2023-07-04 14:10:55.044 [main] INFO  liquibase.changelog {} - Table crypto_wrapping_key created
2023-07-04 14:10:55.049 [main] INFO  liquibase.changelog {} - Primary key added to crypto_wrapping_key (id)
2023-07-04 14:10:55.054 [main] INFO  liquibase.changelog {} - Unique constraint added to crypto_wrapping_key(alias, generation)
2023-07-04 14:10:55.058 [main] INFO  liquibase.changelog {} - Table crypto_hsm_association created
2023-07-04 14:10:55.062 [main] INFO  liquibase.changelog {} - Primary key added to crypto_hsm_association (id)
2023-07-04 14:10:55.067 [main] INFO  liquibase.changelog {} - Unique constraint added to crypto_hsm_association(tenant_id, hsm_id)
2023-07-04 14:10:55.070 [main] INFO  liquibase.changelog {} - Table crypto_hsm_category_association created
2023-07-04 14:10:55.075 [main] INFO  liquibase.changelog {} - Primary key added to crypto_hsm_category_association (id)
2023-07-04 14:10:55.081 [main] INFO  liquibase.changelog {} - Unique constraint added to crypto_hsm_category_association(tenant_id, category, deprecated_at)
2023-07-04 14:10:55.084 [main] INFO  liquibase.changelog {} - Foreign key constraint added to crypto_hsm_category_association (hsm_association_id)
2023-07-04 14:10:55.089 [main] INFO  liquibase.changelog {} - Table crypto_signing_key created
2023-07-04 14:10:55.094 [main] INFO  liquibase.changelog {} - Primary key added to crypto_signing_key (id)
2023-07-04 14:10:55.098 [main] INFO  liquibase.changelog {} - Unique constraint added to crypto_signing_key(tenant_id, key_id)
2023-07-04 14:10:55.102 [main] INFO  liquibase.changelog {} - Index crypto_signing_key_full_key_idx created
2023-07-04 14:10:55.106 [main] INFO  liquibase.changelog {} - Index crypto_signing_key_tenant_idx created
2023-07-04 14:10:55.110 [main] INFO  liquibase.changelog {} - Index crypto_signing_key_tenant_category_idx created
2023-07-04 14:10:55.115 [main] INFO  liquibase.changelog {} - Index crypto_signing_key_tenant_alias_idx created
2023-07-04 14:10:55.120 [main] INFO  liquibase.changelog {} - Table crypto_signing_key_material created
2023-07-04 14:10:55.124 [main] INFO  liquibase.changelog {} - Primary key added to crypto_signing_key_material (signing_key_id, wrapping_key_id)
2023-07-04 14:10:55.127 [main] INFO  liquibase.changelog {} - ChangeSet net/corda/db/schema/crypto/migration/crypto-creation-v1.0.xml::crypto-creation-v1.0::R3.Corda ran successfully in 94ms
2023-07-04 14:10:55.140 [main] INFO  liquibase.lockservice {} - Successfully released change log lock
2023-07-04 14:10:55.142 [main] INFO  net.corda.db.admin.impl.LiquibaseSchemaMigratorImpl {} - cordacluster DB schema update complete
2023-07-04 14:10:55.167 [main] INFO  net.corda.application.dbsetup.ConfigEntityFactory {} - Initialise configuration for corda-rbac (jdbc:postgresql://localhost:5432/cordacluster?currentSchema=RBAC).
2023-07-04 14:10:55.510 [main] INFO  net.corda.application.dbsetup.ConfigEntityFactory {} - Initialise configuration for corda-crypto (jdbc:postgresql://localhost:5432/cordacluster?currentSchema=CRYPTO).
2023-07-04 14:10:55.513 [main] INFO  net.corda.application.dbsetup.ConfigEntityFactory {} - Initialise configuration for corda-virtual-nodes (jdbc:postgresql://localhost:5432/cordacluster).
2023-07-04 14:10:55.526 [main] INFO  net.corda.application.dbsetup.PostgresDbSetup {} - Create user config for admin
